game_id,game_date,start_time,captured_at,home_team,away_team,home_lag30_winrate,away_lag30_winrate,lag30_winrate_diff,home_lag30_runs_for_avg,away_lag30_runs_for_avg,home_lag30_runs_against_avg,away_lag30_runs_against_avg,lag30_runs_diff,home_rest_days,away_rest_days,rest_diff,home_back2back,away_back2back,back2back_diff,home_games_last_3d,away_games_last_3d,games_last_3d_diff,home_games_last_7d,away_games_last_7d,games_last_7d_diff,rest_pressure_diff,home_log5_strength,away_log5_strength,log5_prob,home_elo_momentum_7d,away_elo_momentum_7d,elo_momentum_7d,home_elo_momentum_30d,away_elo_momentum_30d,elo_momentum_30d,team_form_source_status,team_form_reason,team_form_captured_at
823782,2026-06-02,2026-06-02T23:40:00+00:00,2026-06-02T23:02:12.073800+00:00,Milwaukee Brewers,San Francisco Giants,0.7308,0.3448,0.3859,4.5769,4.7586,2.9231,6.0,2.8952,1,1,0,True,True,0,4,5,-1,7,8,-1,0.5,0.7308,0.3448,0.8376,0.3571,-0.375,0.7321,0.2308,-0.1552,0.3859,ok,"recent_schedule_notes=Milwaukee Brewers:ok,San Francisco Giants:ok",2026-06-30T12:09:40.290275+00:00
823849,2026-06-23,2026-06-23T22:40:00+00:00,2026-06-23T21:04:58.426477+00:00,Miami Marlins,Texas Rangers,0.6154,0.5,0.1154,4.3077,4.1765,3.7692,4.8529,1.2149,1,1,0,True,True,0,3,4,-1,6,9,-3,0.8,0.6154,0.5,0.6154,0.1667,-0.0556,0.2222,0.1154,0.0,0.1154,ok,"recent_schedule_notes=Miami Marlins:ok,Texas Rangers:ok",2026-06-30T12:09:40.290275+00:00
823850,2026-06-24,2026-06-24T16:10:00+00:00,2026-06-24T14:48:33.571584+00:00,Miami Marlins,Texas Rangers,0.6154,0.5,0.1154,4.3846,4.2647,3.9231,4.9706,1.1674,1,1,0,True,True,0,3,3,0,6,8,-2,0.3,0.6154,0.5,0.6154,0.3333,0.0,0.3333,0.1154,0.0,0.1154,ok,"recent_schedule_notes=Miami Marlins:ok,Texas Rangers:ok",2026-06-30T12:09:40.290275+00:00
823851,2026-06-22,2026-06-22T22:40:00+00:00,2026-06-22T21:09:28.267174+00:00,Miami Marlins,Texas Rangers,0.6538,0.4706,0.1833,4.3462,4.1176,3.6538,4.9118,1.4864,1,1,0,True,True,0,3,4,-1,6,9,-3,0.8,0.6538,0.4706,0.68,0.1667,-0.1667,0.3333,0.1538,-0.0294,0.1833,ok,"recent_schedule_notes=Miami Marlins:ok,Texas Rangers:ok",2026-06-30T12:09:40.290275+00:00
823852,2026-06-21,2026-06-21T17:40:00+00:00,2026-06-21T16:01:38.010521+00:00,Miami Marlins,San Francisco Giants,0.6538,0.3636,0.2902,4.3462,4.9091,3.6538,5.5152,1.2984,1,1,0,True,True,0,2,2,0,6,6,0,0.0,0.6538,0.3636,0.7677,0.1667,0.0,0.1667,0.1538,-0.1364,0.2902,ok,"recent_schedule_notes=Miami Marlins:ok,San Francisco Giants:ok",2026-06-30T12:09:40.290275+00:00
823853,2026-06-19,2026-06-19T23:10:00+00:00,2026-06-19T23:07:05.312509+00:00,Miami Marlins,San Francisco Giants,0.5769,0.375,0.2019,4.1154,4.9688,4.1154,5.5625,0.5938,2,2,0,False,False,0,2,2,0,6,7,-1,0.15,0.5769,0.375,0.6944,0.0,-0.0714,0.0714,0.0769,-0.125,0.2019,ok,"recent_schedule_notes=Miami Marlins:ok,San Francisco Giants:ok",2026-06-30T12:09:40.290275+00:00
823854,2026-06-20,2026-06-20T20:10:00+00:00,2026-06-20T18:20:10.253984+00:00,Miami Marlins,San Francisco Giants,0.6154,0.375,0.2404,4.2308,4.9688,3.8846,5.5,0.8774,1,1,0,True,True,0,2,2,0,6,7,-1,0.15,0.6154,0.375,0.7273,0.0,-0.0714,0.0714,0.1154,-0.125,0.2404,ok,"recent_schedule_notes=Miami Marlins:ok,San Francisco Giants:ok",2026-06-30T12:09:40.290275+00:00
823855,2026-06-11,2026-06-11T17:10:00+00:00,2026-06-11T14:03:52.675635+00:00,Miami Marlins,Arizona Diamondbacks,0.5185,0.4706,0.0479,4.3704,4.0882,4.5556,4.7647,0.4913,1,1,0,True,True,0,2,2,0,5,9,-4,0.6,0.5185,0.4706,0.5478,0.3,-0.1667,0.4667,0.0185,-0.0294,0.0479,ok,"recent_schedule_notes=Miami Marlins:ok,Arizona Diamondbacks:ok",2026-06-30T12:09:40.290275+00:00
823856,2026-06-10,2026-06-10T22:40:00+00:00,2026-06-10T21:27:34.957253+00:00,Miami Marlins,Arizona Diamondbacks,0.5,0.5,0.0,4.2308,4.1176,4.7308,4.5294,-0.0882,1,1,0,True,True,0,2,2,0,5,10,-5,0.75,0.5,0.5,0.5,0.3,-0.2,0.5,0.0,0.0,0.0,ok,"recent_schedule_notes=Miami Marlins:ok,Arizona Diamondbacks:ok",2026-06-30T12:09:40.290275+00:00
823857,2026-06-07,2026-06-07T17:40:00+00:00,2026-06-07T10:56:39.401112+00:00,Miami Marlins,Tampa Bay Rays,0.4815,0.5,-0.0185,4.1111,4.7917,4.7407,5.1667,-0.2546,1,1,0,True,True,0,2,2,0,6,6,0,0.0,0.4815,0.5,0.4815,0.1667,-0.1667,0.3333,-0.0185,0.0,-0.0185,ok,"recent_schedule_notes=Miami Marlins:ok,Tampa Bay Rays:ok",2026-06-30T12:09:40.290275+00:00
823858,2026-06-09,2026-06-09T22:40:00+00:00,2026-06-09T22:25:45.628325+00:00,Miami Marlins,Arizona Diamondbacks,0.5,0.5294,-0.0294,4.0385,4.0882,4.5769,4.2647,-0.362,2,2,0,False,False,0,2,3,-1,5,11,-6,1.25,0.5,0.5294,0.4706,0.3,-0.1364,0.4364,0.0,0.0294,-0.0294,ok,"recent_schedule_notes=Miami Marlins:ok,Arizona Diamondbacks:ok",2026-06-30T12:09:40.290275+00:00
823859,2026-06-06,2026-06-06T20:10:00+00:00,2026-06-06T13:40:39.003341+00:00,Miami Marlins,Tampa Bay Rays,0.4815,0.5417,-0.0602,4.1111,5.0,4.7407,5.1667,-0.463,1,1,0,True,True,0,2,2,0,6,6,0,0.0,0.4815,0.5417,0.44,0.0,-0.1667,0.1667,-0.0185,0.0417,-0.0602,ok,"recent_schedule_notes=Miami Marlins:ok,Tampa Bay Rays:ok",2026-06-30T12:09:40.290275+00:00
823860,2026-06-05,2026-06-05T23:10:00+00:00,2026-06-05T23:08:37.410209+00:00,Miami Marlins,Tampa Bay Rays,0.4815,0.5417,-0.0602,4.2593,4.875,4.7778,5.1667,-0.2269,2,2,0,False,False,0,2,2,0,6,6,0,0.0,0.4815,0.5417,0.44,0.0,-0.1667,0.1667,-0.0185,0.0417,-0.0602,ok,"recent_schedule_notes=Miami Marlins:ok,Tampa Bay Rays:ok",2026-06-30T12:09:40.290275+00:00
823934,2026-06-21,2026-06-21T20:10:00+00:00,2026-06-21T18:24:23.411178+00:00,Los Angeles Dodgers,Baltimore Orioles,0.6923,0.5,0.1923,5.0,4.8125,3.3333,4.2188,1.0729,1,1,0,True,True,0,3,5,-2,9,9,0,0.7,0.6923,0.5,0.6923,0.2778,-0.1667,0.4444,0.1923,0.0,0.1923,ok,"recent_schedule_notes=Los Angeles Dodgers:ok,Baltimore Orioles:ok",2026-06-30T12:09:40.290275+00:00
823936,2026-06-19,2026-06-20T02:10:00+00:00,2026-06-19T23:07:05.312509+00:00,Los Angeles Dodgers,Baltimore Orioles,0.7027,0.5,0.2027,5.0,4.8,3.1622,4.2,1.2378,2,1,1,False,True,-1,4,5,-1,8,8,0,0.85,0.7027,0.5,0.7027,0.25,-0.125,0.375,0.2027,0.0,0.2027,ok,"recent_schedule_notes=Los Angeles Dodgers:ok,Baltimore Orioles:ok",2026-06-30T12:09:40.290275+00:00
823937,2026-06-20,2026-06-21T02:10:00+00:00,2026-06-20T22:18:04.386974+00:00,Los Angeles Dodgers,Baltimore Orioles,0.7027,0.5,0.2027,5.0541,4.8667,3.2973,4.2333,1.1234,1,1,0,True,True,0,3,5,-2,8,8,0,0.7,0.7027,0.5,0.7027,0.375,-0.25,0.625,0.2027,0.0,0.2027,ok,"recent_schedule_notes=Los Angeles Dodgers:ok,Baltimore Orioles:ok",2026-06-30T12:09:40.290275+00:00
823938,2026-06-15,2026-06-16T02:10:00+00:00,2026-06-15T10:30:49.037896+00:00,Los Angeles Dodgers,Tampa Bay Rays,0.6667,0.4444,0.2222,5.5556,4.2593,3.1944,5.2963,3.3981,1,1,0,True,True,0,3,5,-2,6,8,-2,1.0,0.6667,0.4444,0.7143,0.0,0.0,0.0,0.1667,-0.0556,0.2222,ok,"recent_schedule_notes=Los Angeles Dodgers:ok,Tampa Bay Rays:ok",2026-06-30T12:09:40.290275+00:00
823939,2026-06-16,2026-06-17T02:10:00+00:00,2026-06-16T23:41:50.007397+00:00,Los Angeles Dodgers,Tampa Bay Rays,0.6667,0.4444,0.2222,5.25,4.1852,3.2222,5.0741,2.9167,1,1,0,True,True,0,3,5,-2,7,8,-1,0.85,0.6667,0.4444,0.7143,0.0714,-0.125,0.1964,0.1667,-0.0556,0.2222,ok,"recent_schedule_notes=Los Angeles Dodgers:ok,Tampa Bay Rays:ok",2026-06-30T12:09:40.290275+00:00
823940,2026-06-17,2026-06-17T19:10:00+00:00,2026-06-17T17:14:15.859563+00:00,Los Angeles Dodgers,Tampa Bay Rays,0.6757,0.3929,0.2828,4.973,3.9286,3.1892,4.9643,2.8195,1,1,0,True,True,0,4,5,-1,8,9,-1,0.5,0.6757,0.3929,0.763,0.125,-0.2778,0.4028,0.1757,-0.1071,0.2828,ok,"recent_schedule_notes=Los Angeles Dodgers:ok,Tampa Bay Rays:ok",2026-06-30T12:09:40.290275+00:00
823941,2026-06-07,2026-06-07T20:10:00+00:00,2026-06-07T10:56:39.401112+00:00,Los Angeles Dodgers,Los Angeles Angels,0.6667,0.3226,0.3441,4.7778,4.1613,2.75,5.6452,3.5116,1,1,0,True,True,0,6,4,2,13,10,3,-1.15,0.6667,0.3226,0.8077,0.1154,-0.3,0.4154,0.1667,-0.1774,0.3441,ok,"recent_schedule_notes=Los Angeles Dodgers:ok,Los Angeles Angels:ok",2026-06-30T12:09:40.290275+00:00
823942,2026-06-06,2026-06-07T02:10:00+00:00,2026-06-06T13:40:39.003341+00:00,Los Angeles Dodgers,Los Angeles Angels,0.6471,0.3448,0.3022,4.7647,4.3793,2.8529,5.6897,3.2221,1,1,0,True,True,0,6,4,2,13,9,4,-1.3,0.6471,0.3448,0.777,0.0385,-0.1667,0.2051,0.1471,-0.1552,0.3022,ok,"recent_schedule_notes=Los Angeles Dodgers:ok,Los Angeles Angels:ok",2026-06-30T12:09:40.290275+00:00
823943,2026-06-05,2026-06-06T02:10:00+00:00,2026-06-05T23:08:37.410209+00:00,Los Angeles Dodgers,Los Angeles Angels,0.6667,0.3793,0.2874,5.1818,4.6552,2.9091,5.7241,3.3417,1,1,0,True,True,0,6,5,1,12,9,3,-0.8,0.6667,0.3793,0.766,0.0833,-0.1667,0.25,0.1667,-0.1207,0.2874,ok,"recent_schedule_notes=Los Angeles Dodgers:ok,Los Angeles Angels:ok",2026-06-30T12:09:40.290275+00:00
823944,2026-05-31,2026-05-31T20:10:00+00:00,2026-05-31T20:07:12.119028+00:00,Los Angeles Dodgers,Philadelphia Phillies,0.6552,0.6429,0.0123,5.0345,4.0357,2.9655,3.1429,1.1761,1,1,0,True,True,0,4,3,1,8,7,1,-0.5,0.6552,0.6429,0.5135,0.375,0.0714,0.3036,0.1552,0.1429,0.0123,ok,"recent_schedule_notes=Los Angeles Dodgers:ok,Philadelphia Phillies:ok",2026-06-30T12:09:40.290275+00:00
823945,2026-05-30,2026-05-31T02:10:00+00:00,2026-05-30T22:01:24.114016+00:00,Los Angeles Dodgers,Philadelphia Phillies,0.6667,0.6786,-0.0119,5.1481,4.1429,2.963,3.1429,1.1852,1,1,0,True,True,0,3,2,1,7,6,1,-0.5,0.6667,0.6786,0.4865,0.5,0.1667,0.3333,0.1667,0.1786,-0.0119,ok,"recent_schedule_notes=Los Angeles Dodgers:ok,Philadelphia Phillies:ok",2026-06-30T12:09:40.290275+00:00
824011,2026-06-28,2026-06-28T19:15:00+00:00,2026-06-28T18:11:49.085308+00:00,Los Angeles Angels,Athletics,0.4667,0.5106,-0.044,5.2667,5.4894,4.6667,6.0213,1.1319,1,1,0,True,True,0,3,5,-2,10,10,0,0.7,0.4667,0.5106,0.4561,0.1,-0.2,0.3,-0.0333,0.0106,-0.044,ok,"recent_schedule_notes=Los Angeles Angels:ok,Athletics:ok",2026-06-30T12:09:40.290275+00:00
824014,2026-06-26,2026-06-27T01:38:00+00:00,2026-06-26T22:20:58.424642+00:00,Los Angeles Angels,Athletics,0.4773,0.4889,-0.0116,5.2955,5.3111,4.4318,6.2444,1.797,2,1,1,False,True,-1,4,5,-1,11,11,0,0.85,0.4773,0.4889,0.4884,0.0455,-0.1364,0.1818,-0.0227,-0.0111,-0.0116,ok,"recent_schedule_notes=Los Angeles Angels:ok,Athletics:ok",2026-06-30T12:09:40.290275+00:00
824015,2026-06-27,2026-06-28T01:38:00+00:00,2026-06-27T22:11:05.103138+00:00,Los Angeles Angels,Athletics,0.4773,0.5111,-0.0338,5.3636,5.4889,4.5455,6.1111,1.4404,1,1,0,True,True,0,3,5,-2,10,10,0,0.7,0.4773,0.5111,0.4662,0.1,-0.2,0.3,-0.0227,0.0111,-0.0338,ok,"recent_schedule_notes=Los Angeles Angels:ok,Athletics:ok",2026-06-30T12:09:40.290275+00:00
824016,2026-06-22,2026-06-23T01:38:00+00:00,2026-06-22T23:27:07.473559+00:00,Los Angeles Angels,Baltimore Orioles,0.5,0.5152,-0.0152,5.5,4.9091,4.381,4.0606,0.2706,1,1,0,True,True,0,6,5,1,12,10,2,-0.65,0.5,0.5152,0.4848,-0.0833,0.0,-0.0833,0.0,0.0152,-0.0152,ok,"recent_schedule_notes=Los Angeles Angels:ok,Baltimore Orioles:ok",2026-06-30T12:09:40.290275+00:00
824017,2026-06-23,2026-06-24T01:38:00+00:00,2026-06-23T23:14:51.379243+00:00,Los Angeles Angels,Baltimore Orioles,0.4762,0.5455,-0.0693,5.4048,5.0606,4.4762,3.9697,-0.1623,1,1,0,True,True,0,5,5,0,12,11,1,-0.15,0.4762,0.5455,0.431,-0.0833,0.0455,-0.1288,-0.0238,0.0455,-0.0693,ok,"recent_schedule_notes=Los Angeles Angels:ok,Baltimore Orioles:ok",2026-06-30T12:09:40.290275+00:00
824018,2026-06-24,2026-06-24T20:07:00+00:00,2026-06-24T19:58:28.534242+00:00,Los Angeles Angels,Baltimore Orioles,0.4651,0.5455,-0.0803,5.3721,5.0909,4.5116,3.9394,-0.2911,1,1,0,True,True,0,5,5,0,12,12,0,0.0,0.4651,0.5455,0.4202,-0.0833,0.0833,-0.1667,-0.0349,0.0455,-0.0803,ok,"recent_schedule_notes=Los Angeles Angels:ok,Baltimore Orioles:ok",2026-06-30T12:09:40.290275+00:00
824019,2026-06-13,2026-06-14T02:07:00+00:00,2026-06-13T14:54:26.594670+00:00,Los Angeles Angels,Tampa Bay Rays,0.4412,0.5,-0.0588,4.9706,4.625,5.2059,5.0833,0.223,1,1,0,True,True,0,4,2,2,11,6,5,-1.45,0.4412,0.5,0.4412,0.0455,0.0,0.0455,-0.0588,0.0,-0.0588,ok,"recent_schedule_notes=Los Angeles Angels:ok,Tampa Bay Rays:ok",2026-06-30T12:09:40.290275+00:00
824020,2026-06-12,2026-06-13T01:38:00+00:00,2026-06-12T23:22:44.338782+00:00,Los Angeles Angels,Tampa Bay Rays,0.4118,0.5,-0.0882,4.9118,4.625,5.2353,5.125,0.1765,1,2,-1,True,False,1,5,2,3,11,6,5,-2.3,0.4118,0.5,0.4118,-0.0455,0.1667,-0.2121,-0.0882,0.0,-0.0882,ok,"recent_schedule_notes=Los Angeles Angels:ok,Tampa Bay Rays:ok",2026-06-30T12:09:40.290275+00:00
824021,2026-06-14,2026-06-14T20:07:00+00:00,2026-06-14T12:01:32.809155+00:00,Los Angeles Angels,Tampa Bay Rays,0.4722,0.4615,0.0107,5.0278,4.3846,5.0,5.1538,0.797,1,1,0,True,True,0,4,3,1,11,7,4,-0.95,0.4722,0.4615,0.5107,0.2273,-0.0714,0.2987,-0.0278,-0.0385,0.0107,ok,"recent_schedule_notes=Los Angeles Angels:ok,Tampa Bay Rays:ok",2026-06-30T12:09:40.290275+00:00
824022,2026-06-10,2026-06-11T01:38:00+00:00,2026-06-10T21:27:34.957253+00:00,Los Angeles Angels,Houston Astros,0.3333,0.5556,-0.2222,4.697,4.3889,5.5455,4.3889,-0.8485,1,1,0,True,True,0,5,4,1,11,12,-1,-0.2,0.3333,0.5556,0.2857,-0.1364,0.0833,-0.2197,-0.1667,0.0556,-0.2222,ok,"recent_schedule_notes=Los Angeles Angels:ok,Houston Astros:ok",2026-06-30T12:09:40.290275+00:00
824023,2026-06-09,2026-06-10T01:38:00+00:00,2026-06-09T22:25:45.628325+00:00,Los Angeles Angels,Houston Astros,0.3438,0.5429,-0.1991,4.5938,4.3429,5.5625,4.2571,-1.0545,1,1,0,True,True,0,5,4,1,11,11,0,-0.35,0.3438,0.5429,0.3061,-0.2273,0.0455,-0.2727,-0.1562,0.0429,-0.1991,ok,"recent_schedule_notes=Los Angeles Angels:ok,Houston Astros:ok",2026-06-30T12:09:40.290275+00:00
824024,2026-06-03,2026-06-04T01:38:00+00:00,2026-06-03T23:43:03.467080+00:00,Los Angeles Angels,Colorado Rockies,0.3571,0.4194,-0.0622,4.1071,4.6452,5.6786,6.2258,0.0092,1,1,0,True,True,0,4,5,-1,8,10,-2,0.65,0.3571,0.4194,0.4348,-0.25,0.2,-0.45,-0.1429,-0.0806,-0.0622,ok,"recent_schedule_notes=Los Angeles Angels:ok,Colorado Rockies:ok",2026-06-30T12:09:40.290275+00:00
824025,2026-06-08,2026-06-09T01:38:00+00:00,2026-06-08T23:48:33.404711+00:00,Los Angeles Angels,Houston Astros,0.3438,0.5143,-0.1705,4.5,4.2286,5.8438,4.2286,-1.3438,1,1,0,True,True,0,5,5,0,11,10,1,-0.15,0.3438,0.5143,0.331,-0.2273,0.0,-0.2273,-0.1562,0.0143,-0.1705,ok,"recent_schedule_notes=Los Angeles Angels:ok,Houston Astros:ok",2026-06-30T12:09:40.290275+00:00
824026,2026-06-02,2026-06-03T01:38:00+00:00,2026-06-02T23:02:12.073800+00:00,Los Angeles Angels,Colorado Rockies,0.3704,0.3667,0.0037,3.9259,4.4333,5.4444,6.4667,0.5148,1,1,0,True,True,0,3,5,-2,7,9,-2,1.0,0.3704,0.3667,0.504,-0.0714,0.0556,-0.127,-0.1296,-0.1333,0.0037,ok,"recent_schedule_notes=Los Angeles Angels:ok,Colorado Rockies:ok",2026-06-30T12:09:40.290275+00:00
824027,2026-06-01,2026-06-02T01:38:00+00:00,2026-06-01T23:03:22.306671+00:00,Los Angeles Angels,Colorado Rockies,0.4074,0.3333,0.0741,3.7778,4.1667,5.2222,6.5,0.8889,1,1,0,True,True,0,3,5,-2,6,9,-3,1.15,0.4074,0.3333,0.5789,0.0,-0.0556,0.0556,-0.0926,-0.1667,0.0741,ok,"recent_schedule_notes=Los Angeles Angels:ok,Colorado Rockies:ok",2026-06-30T12:09:40.290275+00:00
824095,2026-06-21,2026-06-21T18:10:00+00:00,2026-06-21T16:01:38.010521+00:00,Kansas City Royals,St. Louis Cardinals,0.4194,0.4643,-0.0449,4.6774,5.0357,5.4194,4.6071,-1.1705,1,1,0,True,True,0,3,3,0,7,7,0,0.0,0.4194,0.4643,0.4545,0.2143,-0.2143,0.4286,-0.0806,-0.0357,-0.0449,ok,"recent_schedule_notes=Kansas City Royals:ok,St. Louis Cardinals:ok",2026-06-30T12:09:40.290275+00:00
824096,2026-06-30,2026-06-30T23:40:00+00:00,2026-06-30T11:49:41.773066+00:00,Kansas City Royals,Tampa Bay Rays,0.4667,0.4333,0.0333,5.2,3.8333,5.7667,3.9333,-0.4667,2,2,0,False,False,0,2,2,0,6,6,0,0.0,0.4667,0.4333,0.5336,-0.1667,0.3333,-0.5,-0.0333,-0.0667,0.0333,ok,"recent_schedule_notes=Kansas City Royals:ok,Tampa Bay Rays:ok",2026-06-30T12:09:40.290275+00:00
824097,2026-06-19,2026-06-20T00:15:00+00:00,2026-06-19T23:07:05.312509+00:00,Kansas City Royals,St. Louis Cardinals,0.3667,0.4643,-0.0976,4.5333,4.75,5.4,4.6429,-0.9738,1,1,0,True,True,0,3,3,0,8,8,0,0.0,0.3667,0.4643,0.4005,-0.125,-0.125,0.0,-0.1333,-0.0357,-0.0976,ok,"recent_schedule_notes=Kansas City Royals:ok,St. Louis Cardinals:ok",2026-06-30T12:09:40.290275+00:00
824098,2026-06-18,2026-06-18T23:40:00+00:00,2026-06-18T21:26:08.371620+00:00,Kansas City Royals,St. Louis Cardinals,0.3333,0.5,-0.1667,4.1,4.8571,5.4333,4.3571,-1.8333,1,1,0,True,True,0,3,3,0,8,8,0,0.0,0.3333,0.5,0.3333,-0.25,-0.125,-0.125,-0.1667,0.0,-0.1667,ok,"recent_schedule_notes=Kansas City Royals:ok,St. Louis Cardinals:ok",2026-06-30T12:09:40.290275+00:00
824099,2026-06-14,2026-06-14T18:10:00+00:00,2026-06-14T12:01:32.809155+00:00,Kansas City Royals,Houston Astros,0.3,0.5789,-0.2789,3.8333,4.7632,5.3333,4.5526,-1.7105,1,1,0,True,True,0,4,4,0,7,10,-3,0.45,0.3,0.5789,0.2376,-0.2143,0.0,-0.2143,-0.2,0.0789,-0.2789,ok,"recent_schedule_notes=Kansas City Royals:ok,Houston Astros:ok",2026-06-30T12:09:40.290275+00:00
824100,2026-06-13,2026-06-13T23:10:00+00:00,2026-06-13T14:54:26.594670+00:00,Kansas City Royals,Houston Astros,0.3103,0.5405,-0.2302,3.5172,4.4865,5.1034,4.4865,-1.5862,1,1,0,True,True,0,3,4,-1,7,10,-3,0.8,0.3103,0.5405,0.2767,-0.0714,0.0,-0.0714,-0.1897,0.0405,-0.2302,ok,"recent_schedule_notes=Kansas City Royals:ok,Houston Astros:ok",2026-06-30T12:09:40.290275+00:00
824101,2026-06-11,2026-06-11T18:10:00+00:00,2026-06-11T14:03:52.675635+00:00,Kansas City Royals,Texas Rangers,0.3103,0.5333,-0.223,3.5172,4.6,5.0345,3.8667,-2.2506,1,1,0,True,True,0,2,2,0,7,6,1,-0.15,0.3103,0.5333,0.2825,0.0714,0.1667,-0.0952,-0.1897,0.0333,-0.223,ok,"recent_schedule_notes=Kansas City Royals:ok,Texas Rangers:ok",2026-06-30T12:09:40.290275+00:00
824102,2026-06-12,2026-06-13T00:10:00+00:00,2026-06-12T23:22:44.338782+00:00,Kansas City Royals,Houston Astros,0.3103,0.5405,-0.2302,3.4138,4.3243,4.9655,4.3514,-1.5247,1,1,0,True,True,0,3,5,-2,7,11,-4,1.3,0.3103,0.5405,0.2767,-0.0714,-0.0455,-0.026,-0.1897,0.0405,-0.2302,ok,"recent_schedule_notes=Kansas City Royals:ok,Houston Astros:ok",2026-06-30T12:09:40.290275+00:00
824103,2026-06-10,2026-06-10T23:40:00+00:00,2026-06-10T21:27:34.957253+00:00,Kansas City Royals,Texas Rangers,0.3214,0.5,-0.1786,3.5,4.4,5.0,3.7667,-2.1333,1,1,0,True,True,0,2,2,0,7,6,1,-0.15,0.3214,0.5,0.3214,0.2143,0.0,0.2143,-0.1786,0.0,-0.1786,ok,"recent_schedule_notes=Kansas City Royals:ok,Texas Rangers:ok",2026-06-30T12:09:40.290275+00:00
824105,2026-06-09,2026-06-09T23:40:00+00:00,2026-06-09T22:25:45.628325+00:00,Kansas City Royals,Texas Rangers,0.2857,0.5333,-0.2476,3.4286,4.4,5.1071,3.6,-2.4786,2,2,0,False,False,0,3,3,0,7,6,1,-0.15,0.2857,0.5333,0.2593,0.0714,0.1667,-0.0952,-0.2143,0.0333,-0.2476,ok,"recent_schedule_notes=Kansas City Royals:ok,Texas Rangers:ok",2026-06-30T12:09:40.290275+00:00
824175,2026-06-30,2026-07-01T00:10:00+00:00,2026-06-30T11:49:41.773066+00:00,Houston Astros,Minnesota Twins,0.5405,0.5882,-0.0477,4.6757,6.0294,5.2432,5.8529,-0.744,1,1,0,True,True,0,3,4,-1,7,7,0,0.35,0.5405,0.5882,0.4516,0.2143,0.0714,0.1429,0.0405,0.0882,-0.0477,ok,"recent_schedule_notes=Houston Astros:ok,Minnesota Twins:ok",2026-06-30T12:09:40.290275+00:00
824176,2026-06-29,2026-06-30T00:10:00+00:00,2026-06-29T23:06:24.565239+00:00,Houston Astros,Minnesota Twins,0.5526,0.5588,-0.0062,4.7895,6.1471,5.1579,6.0294,-0.4861,1,1,0,True,True,0,3,4,-1,7,7,0,0.35,0.5526,0.5588,0.4937,0.2143,-0.0714,0.2857,0.0526,0.0588,-0.0062,ok,"recent_schedule_notes=Houston Astros:ok,Minnesota Twins:ok",2026-06-30T12:09:40.290275+00:00
824177,2026-06-21,2026-06-21T18:10:00+00:00,2026-06-21T16:01:38.010521+00:00,Houston Astros,Cleveland Guardians,0.575,0.4074,0.1676,5.05,3.1852,4.825,4.5185,1.5583,1,1,0,True,True,0,3,4,-1,8,6,2,0.05,0.575,0.4074,0.6631,0.0,-0.1667,0.1667,0.075,-0.0926,0.1676,ok,"recent_schedule_notes=Houston Astros:ok,Cleveland Guardians:ok",2026-06-30T12:09:40.290275+00:00
824178,2026-06-17,2026-06-17T18:10:00+00:00,2026-06-17T17:14:15.859563+00:00,Houston Astros,Detroit Tigers,0.5385,0.4286,0.1099,4.7436,4.4286,4.8205,3.9286,-0.5769,1,1,0,True,True,0,4,3,1,10,7,3,-0.8,0.5385,0.4286,0.6087,-0.1,-0.0714,-0.0286,0.0385,-0.0714,0.1099,ok,"recent_schedule_notes=Houston Astros:ok,Detroit Tigers:ok",2026-06-30T12:09:40.290275+00:00
824179,2026-06-19,2026-06-20T00:10:00+00:00,2026-06-19T23:07:05.312509+00:00,Houston Astros,Cleveland Guardians,0.5526,0.4615,0.0911,4.8421,3.0,4.8158,4.0769,1.1032,2,1,1,False,True,-1,3,3,0,8,5,3,0.05,0.5526,0.4615,0.5904,0.125,0.1,0.025,0.0526,-0.0385,0.0911,ok,"recent_schedule_notes=Houston Astros:ok,Cleveland Guardians:ok",2026-06-30T12:09:40.290275+00:00
824180,2026-06-20,2026-06-20T23:15:00+00:00,2026-06-20T22:18:04.386974+00:00,Houston Astros,Cleveland Guardians,0.5789,0.4231,0.1559,5.0526,3.0,4.7895,4.3462,1.6093,1,1,0,True,True,0,2,3,-1,8,5,3,-0.1,0.5789,0.4231,0.6522,0.125,-0.1,0.225,0.0789,-0.0769,0.1559,ok,"recent_schedule_notes=Houston Astros:ok,Cleveland Guardians:ok",2026-06-30T12:09:40.290275+00:00
824181,2026-06-15,2026-06-16T00:10:00+00:00,2026-06-15T10:30:49.037896+00:00,Houston Astros,Detroit Tigers,0.5526,0.3704,0.1823,4.7105,3.9259,4.6579,3.9259,0.0526,1,2,-1,True,False,1,4,2,2,10,5,5,-1.95,0.5526,0.3704,0.6774,0.0,-0.1,0.1,0.0526,-0.1296,0.1823,ok,"recent_schedule_notes=Houston Astros:ok,Detroit Tigers:ok",2026-06-30T12:09:40.290275+00:00
824182,2026-06-16,2026-06-17T00:10:00+00:00,2026-06-16T23:41:50.007397+00:00,Houston Astros,Detroit Tigers,0.5263,0.4074,0.1189,4.6842,4.2222,4.8684,3.963,-0.4435,1,1,0,True,True,0,4,2,2,10,6,4,-1.3,0.5263,0.4074,0.6178,-0.1,0.0,-0.1,0.0263,-0.0926,0.1189,ok,"recent_schedule_notes=Houston Astros:ok,Detroit Tigers:ok",2026-06-30T12:09:40.290275+00:00
